Country Name,Country Code,Series Name,Series Code,2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4],2024Q1 [YR2024Q1],2024Q2 [YR2024Q2],2024Q3 [YR2024Q3],2024Q4 [YR2024Q4],2025Q1 [YR2025Q1]
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, All maturities, All instruments, USD",DT.DOD.DECT.CD.MA.AR.US,733000000,549851520.441902,850000000,756174086.8,686000000,527000000,540907311.6,544479625.8,726000000,509530265.8
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, All maturities, Debt Securities, Diff. with Market Value, USD",DT.DOD.DECT.CD.MA.TD.MP.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, All maturities, Debt Securities, Market Value, USD",DT.DOD.DECT.CD.MA.TD.MV.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, All maturities, Debt Securities, Memo item, USD",DT.DOD.DECT.MA.DS.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, All maturities, Debt Securities, Nominal Value, USD",DT.DOD.DECT.CD.MA.TD.NV.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, All instruments, Beginning of period, USD",DT.DOD.DLXF.CD.MA.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, All instruments, Beginning pos., USD",DT.DOD.DLXF.CD.MA.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, All instruments, end of period, USD",DT.DOD.DLXF.CD.MA.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, All instruments, Exchange rate chg, USD",DT.DOD.DLXF.CD.MA.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, All instruments, Other chg in vol., USD",DT.DOD.DLXF.CD.MA.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, All instruments, Other price chg, USD",DT.DOD.DLXF.CD.MA.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, All instruments, Transactions, USD",DT.DOD.DLXF.CD.MA.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, All instruments, USD",DT.DOD.DLXF.CD.MA.AR.US,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Currency and deposits, Beginning of period, USD",DT.DOD.DLCD.CD.MA.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Currency and deposits, Beginning pos., USD",DT.DOD.DLCD.CD.MA.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Currency and deposits, end of period, USD",DT.DOD.DLCD.CD.MA.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Currency and deposits, Exchange rate chg, USD",DT.DOD.DLCD.CD.MA.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Currency and deposits, Other chg in vol., USD",DT.DOD.DLCD.CD.MA.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Currency and deposits, Other price chg, USD",DT.DOD.DLCD.CD.MA.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Currency and deposits, Transactions, USD",DT.DOD.DLCD.CD.MA.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Currency and deposits, USD",DT.DOD.DLCD.CD.MA.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Debt securities, Beginning of period, USD",DT.DOD.DLBN.CD.MA.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Debt securities, Beginning pos., USD",DT.DOD.DLBN.CD.MA.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Debt Securities, Diff. with Market Value, USD",DT.DOD.DLXF.CD.MA.TD.MP.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Debt securities, end of period, USD",DT.DOD.DLBN.CD.MA.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Debt securities, Exchange rate chg, USD",DT.DOD.DLBN.CD.MA.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Debt Securities, Market Value, USD",DT.DOD.DLXF.CD.MA.TD.MV.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Debt Securities, Nominal Value, USD",DT.DOD.DLXF.CD.MA.TD.NV.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Debt securities, Other chg in vol., USD",DT.DOD.DLBN.CD.MA.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Debt securities, Other price chg, USD",DT.DOD.DLBN.CD.MA.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Debt securities, Transactions, USD",DT.DOD.DLBN.CD.MA.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Debt securities, USD",DT.DOD.DLBN.CD.MA.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Loans, Beginning of period, USD",DT.DOD.DLTL.CD.MA.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Loans, Beginning pos., USD",DT.DOD.DLTL.CD.MA.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Loans, end of period, USD",DT.DOD.DLTL.CD.MA.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Loans, Exchange rate chg, USD",DT.DOD.DLTL.CD.MA.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Loans, Other chg in vol., USD",DT.DOD.DLTL.CD.MA.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Loans, Other price chg, USD",DT.DOD.DLTL.CD.MA.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Loans, Transactions, USD",DT.DOD.DLTL.CD.MA.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Loans, USD",DT.DOD.DLTL.CD.MA.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Other debt instruments, Beginning pos., USD",DT.DOD.DLTO.CD.MA.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Other debt liabilities, Beginning of period, USD",DT.DOD.DLTO.CD.MA.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Other debt liabilities, end of period, USD",DT.DOD.DLTO.CD.MA.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Other debt liabilities, Exchange rate chg, USD",DT.DOD.DLTO.CD.MA.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Other debt liabilities, Other chg in vol., USD",DT.DOD.DLTO.CD.MA.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Other debt liabilities, Other price chg, USD",DT.DOD.DLTO.CD.MA.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Other debt liabilities, Transactions, USD",DT.DOD.DLTO.CD.MA.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Other debt liabilities, USD",DT.DOD.DLTO.CD.MA.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Special drawing rights (allocations), Beginning of period, USD",DT.DOD.DLTS.CD.MA.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Special drawing rights (allocations), end of period, USD",DT.DOD.DLTS.CD.MA.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Special drawing rights (allocations), Exchange rate chg, USD",DT.DOD.DLTS.CD.MA.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Special drawing rights (allocations), Other chg in vol., USD",DT.DOD.DLTS.CD.MA.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Special drawing rights (allocations), Other price chg, USD",DT.DOD.DLTS.CD.MA.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Special drawing rights (allocations), Transactions, USD",DT.DOD.DLTS.CD.MA.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Special drawing rights (allocations), USD",DT.DOD.DLTS.CD.MA.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Special drawing rights (SDRs), Beginning pos., USD",DT.DOD.DLTS.CD.MA.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Trade credit and advances , Beginning pos., USD",DT.DOD.DLTT.CD.MA.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Trade credit and advances, Beginning of period, USD",DT.DOD.DLTT.CD.MA.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Trade credit and advances, end of period, USD",DT.DOD.DLTT.CD.MA.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Trade credit and advances, Exchange rate chg, USD",DT.DOD.DLTT.CD.MA.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Trade credit and advances, Other chg in vol., USD",DT.DOD.DLTT.CD.MA.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Trade credit and advances, Other price chg, USD",DT.DOD.DLTT.CD.MA.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Trade credit and advances, Transactions, USD",DT.DOD.DLTT.CD.MA.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Long-term, Trade credit and advances, USD",DT.DOD.DLTT.CD.MA.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, One year or less, All instruments, Interest, USD",DT.INT.DECT.CD.MA.RM.US,80000000,60000000,60000000,60000000,40000000,40000000,40000000,40000000,40000000,40000000
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, One year or less, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.MA.RM.US,813000000,610000000,610000000,910000000,796000000,567000000,581000000,584000000,766000000,550000000
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, One year or less, All instruments, Principal, USD",DT.AMT.DECT.CD.MA.RM.US,733000000,550000000,550000000,850000000,756000000,527000000,541000000,544000000,726000000,510000000
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, All instruments, Beginning of period, USD",DT.DOD.DSTC.CD.MA.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, All instruments, Beginning pos., USD",DT.DOD.DSTC.CD.MA.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, All instruments, end of period, USD",DT.DOD.DSTC.CD.MA.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, All instruments, Exchange rate chg, USD",DT.DOD.DSTC.CD.MA.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, All instruments, Other chg in vol., USD",DT.DOD.DSTC.CD.MA.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, All instruments, Other price chg, USD",DT.DOD.DSTC.CD.MA.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, All instruments, Transactions, USD",DT.DOD.DSTC.CD.MA.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, All instruments, USD",DT.DOD.DSTC.CD.MA.AR.US,733000000,549851520.441902,850000000,756174086.8,686000000,527000000,540907311.6,544479625.8,726000000,509530265.8
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Currency and deposits, Beginning of period, USD",DT.DOD.DSCD.CD.MA.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Currency and deposits, Beginning pos., USD",DT.DOD.DSCD.CD.MA.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Currency and deposits, end of period, USD",DT.DOD.DSCD.CD.MA.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Currency and deposits, Exchange rate chg, USD",DT.DOD.DSCD.CD.MA.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Currency and deposits, Other chg in vol., USD",DT.DOD.DSCD.CD.MA.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Currency and deposits, Other price chg, USD",DT.DOD.DSCD.CD.MA.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Currency and deposits, Transactions, USD",DT.DOD.DSCD.CD.MA.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Currency and deposits, USD",DT.DOD.DSCD.CD.MA.AR.US,733000000,549851520.441902,850000000,756174086.8,686000000,527000000,540907311.6,544479625.8,726000000,509530265.8
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Debt securities, Beginning of period, USD",DT.DOD.DSTM.CD.MA.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Debt securities, Beginning pos., USD",DT.DOD.DSTM.CD.MA.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Debt Securities, Diff. with Market Value, USD",DT.DOD.DSTC.CD.MA.TD.MP.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Debt securities, end of period, USD",DT.DOD.DSTM.CD.MA.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Debt securities, Exchange rate chg, USD",DT.DOD.DSTM.CD.MA.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Debt Securities, Market Value, USD",DT.DOD.DSTC.CD.MA.TD.MV.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Debt Securities, Nominal Value, USD",DT.DOD.DSTC.CD.MA.TD.NV.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Debt securities, Other chg in vol., USD",DT.DOD.DSTM.CD.MA.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Debt securities, Other price chg, USD",DT.DOD.DSTM.CD.MA.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Debt securities, Transactions, USD",DT.DOD.DSTM.CD.MA.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Debt securities, USD",DT.DOD.DSTM.CD.MA.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Loans, Beginning of period, USD",DT.DOD.DSTL.CD.MA.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Loans, Beginning pos., USD",DT.DOD.DSTL.CD.MA.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Loans, end of period, USD",DT.DOD.DSTL.CD.MA.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Loans, Exchange rate chg, USD",DT.DOD.DSTL.CD.MA.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Loans, Other chg in vol., USD",DT.DOD.DSTL.CD.MA.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Loans, Other price chg, USD",DT.DOD.DSTL.CD.MA.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Loans, Transactions, USD",DT.DOD.DSTL.CD.MA.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Loans, USD",DT.DOD.DSTL.CD.MA.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Other debt instruments, Beginning pos., USD",DT.DOD.DSOO.CD.MA.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Other debt liabilities, Beginning of period, USD",DT.DOD.DSOO.CD.MA.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Other debt liabilities, end of period, USD",DT.DOD.DSOO.CD.MA.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Other debt liabilities, Exchange rate chg, USD",DT.DOD.DSOO.CD.MA.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Other debt liabilities, Other chg in vol., USD",DT.DOD.DSOO.CD.MA.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Other debt liabilities, Other price chg, USD",DT.DOD.DSOO.CD.MA.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Other debt liabilities, Transactions, USD",DT.DOD.DSOO.CD.MA.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Other debt liabilities, USD",DT.DOD.DSOO.CD.MA.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Trade credit and advances, Beginning of period, USD",DT.DOD.DSTT.CD.MA.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Trade credit and advances, Beginning pos., USD",DT.DOD.DSTT.CD.MA.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Trade credit and advances, end of period, USD",DT.DOD.DSTT.CD.MA.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Trade credit and advances, Exchange rate chg, USD",DT.DOD.DSTT.CD.MA.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Trade credit and advances, Other chg in vol., USD",DT.DOD.DSTT.CD.MA.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Trade credit and advances, Other price chg, USD",DT.DOD.DSTT.CD.MA.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Trade credit and advances, Transactions, USD",DT.DOD.DSTT.CD.MA.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Trade credit and advances, USD",DT.DOD.DSTT.CD.MA.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Central Bank, Short-term, Unallocated gold accounts included in monetary gold, Beginning pos., USD",DT.DOD.DSUN.CD.MA.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Debt liab. of DI ent. to dir. investors, All maturities, All instruments, Interest, USD",DT.IXA.DIDI.CD.IL.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Debt liab. of DI ent. to dir. investors, All maturities, All instruments, Prin. and Int., USD",DT.TXA.DIDI.CD.IL.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Debt liab. of DI ent. to dir. investors, All maturities, All instruments, Principal, USD",DT.AXA.DIDI.CD.IL.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Debt liab. of dir. investors to DI ent., All maturities, All instruments, Interest, USD",DT.IXA.DIIE.CD.IL.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Debt liab. of dir. investors to DI ent., All maturities, All instruments, Prin. and Int., USD",DT.TXA.DIIE.CD.IL.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Debt liab. of dir. investors to DI ent., All maturities, All instruments, Principal, USD",DT.AXA.DIIE.CD.IL.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Debt liab. to fellow ent., All maturities, All instruments, Interest, USD",DT.IXA.DIFE.CD.IL.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Debt liab. to fellow ent., All maturities, All instruments, Prin. and Int., USD",DT.TXA.DIFE.CD.IL.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Debt liab. to fellow ent., All maturities, All instruments, Principal, USD",DT.AXA.DIFE.CD.IL.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Deposit-Taking Corp., exc. CB, All maturities, All instruments, Arrears, USD",DT.DOD.DECT.CB.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Deposit-Taking Corp., exc. CB, All maturities, All instruments, Beginning of period, USD",DT.DOD.DECT.CD.CB.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Deposit-Taking Corp., exc. CB, All maturities, All instruments, Beginning pos., USD",DT.DOD.DECT.CD.CB.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Deposit-Taking Corp., exc. CB, All maturities, All instruments, end of period, USD",DT.DOD.DECT.CD.CB.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Deposit-Taking Corp., exc. CB, All maturities, All instruments, Exchange rate chg, USD",DT.DOD.DECT.CD.CB.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Deposit-Taking Corp., exc. CB, All maturities, All instruments, Interest, USD",DT.IXA.DECT.CD.CB.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Deposit-Taking Corp., exc. CB, All maturities, All instruments, Other chg in vol., USD",DT.DOD.DECT.CD.CB.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Deposit-Taking Corp., exc. CB, All maturities, All instruments, Other price chg, USD",DT.DOD.DECT.CD.CB.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Deposit-Taking Corp., exc. CB, All maturities, All instruments, Prin. and Int., USD",DT.TXA.DECT.CD.CB.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Deposit-Taking Corp., exc. CB, All maturities, All instruments, Principal, USD",DT.AXA.DECT.CD.CB.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Deposit-Taking Corp., exc. CB, All maturities, All instruments, Transactions, USD",DT.DOD.DECT.CD.CB.AR.TR.US,..,..,..,..,..,..,..,..,..,..
